# calculator golden matrix — cameras=100 per row; units = recommended
# unit count for VX5-V600-320 alone (VSR floor 1.1; no storage floor —
# storageGb already carries the utilization buffer and the binary charge).
# storageGb = required decimal RAID-net at the 88% default Max disk utilization.
# recordedStorageGb = modeled video over the row's retention, no buffer, no
# binary charge. The separate rawStorageGb column is gone: ADR 0131 removed the
# +5% audio/metadata term that was the only difference between the two.
# bitrateMbps / bandwidthMbps are DECIMAL and at the event peak (duty cycle 1.0).
# ret = the row's own per-group retention in days (ADR 0132).
# resIdx = index into RESOLUTIONS; cxIdx = index into COMPLEXITIES.
resIdx,fps,codec,cxIdx,motion,ret,rec,frameKb,bitrateMbps,bandwidthMbps,recordedStorageGb,storageGb,units
15,5,h265smart,3,100,60,100,47.87805,2.188812,218.8812,141835.0,180468.2,1
15,5,h265smart,3,100,60,50,47.87805,2.188812,218.8812,70917.52,90234.12,1
15,5,h265smart,3,100,90,100,47.87805,2.188812,218.8812,212752.6,270702.4,1
15,5,h265smart,3,100,90,50,47.87805,2.188812,218.8812,106376.3,135351.2,1
15,5,h265smart,4,0,7,100,70.93045,3.242685,324.2685,0.000000,0.000000,1
15,5,h265smart,4,0,7,50,70.93045,3.242685,324.2685,0.000000,0.000000,1
15,5,h265smart,4,0,30,100,70.93045,3.242685,324.2685,0.000000,0.000000,1
15,5,h265smart,4,0,30,50,70.93045,3.242685,324.2685,0.000000,0.000000,1
15,5,h265smart,4,0,60,100,70.93045,3.242685,324.2685,0.000000,0.000000,1
15,5,h265smart,4,0,60,50,70.93045,3.242685,324.2685,0.000000,0.000000,1
15,5,h265smart,4,0,90,100,70.93045,3.242685,324.2685,0.000000,0.000000,1
15,5,h265smart,4,0,90,50,70.93045,3.242685,324.2685,0.000000,0.000000,1
15,5,h265smart,4,25,7,100,70.93045,3.242685,324.2685,6128.675,7798.010,1
15,5,h265smart,4,25,7,50,70.93045,3.242685,324.2685,3064.337,3899.005,1
15,5,h265smart,4,25,30,100,70.93045,3.242685,324.2685,26265.75,33420.04,1
15,5,h265smart,4,25,30,50,70.93045,3.242685,324.2685,13132.87,16710.02,1
15,5,h265smart,4,25,60,100,70.93045,3.242685,324.2685,52531.50,66840.09,1
15,5,h265smart,4,25,60,50,70.93045,3.242685,324.2685,26265.75,33420.04,1
15,5,h265smart,4,25,90,100,70.93045,3.242685,324.2685,78797.25,100260.1,1
15,5,h265smart,4,25,90,50,70.93045,3.242685,324.2685,39398.62,50130.07,1
15,5,h265smart,4,50,7,100,70.93045,3.242685,324.2685,12257.35,15596.02,1
15,5,h265smart,4,50,7,50,70.93045,3.242685,324.2685,6128.675,7798.010,1
15,5,h265smart,4,50,30,100,70.93045,3.242685,324.2685,52531.50,66840.09,1
15,5,h265smart,4,50,30,50,70.93045,3.242685,324.2685,26265.75,33420.04,1
15,5,h265smart,4,50,60,100,70.93045,3.242685,324.2685,105063.0,133680.2,1
15,5,h265smart,4,50,60,50,70.93045,3.242685,324.2685,52531.50,66840.09,1
15,5,h265smart,4,50,90,100,70.93045,3.242685,324.2685,157594.5,200520.3,1
15,5,h265smart,4,50,90,50,70.93045,3.242685,324.2685,78797.25,100260.1,1
15,5,h265smart,4,75,7,100,70.93045,3.242685,324.2685,18386.02,23394.03,1
15,5,h265smart,4,75,7,50,70.93045,3.242685,324.2685,9193.012,11697.02,1
15,5,h265smart,4,75,30,100,70.93045,3.242685,324.2685,78797.25,100260.1,1
15,5,h265smart,4,75,30,50,70.93045,3.242685,324.2685,39398.62,50130.07,1
15,5,h265smart,4,75,60,100,70.93045,3.242685,324.2685,157594.5,200520.3,1
15,5,h265smart,4,75,60,50,70.93045,3.242685,324.2685,78797.25,100260.1,1
15,5,h265smart,4,75,90,100,70.93045,3.242685,324.2685,236391.7,300780.4,2
15,5,h265smart,4,75,90,50,70.93045,3.242685,324.2685,118195.9,150390.2,1
15,5,h265smart,4,100,7,100,70.93045,3.242685,324.2685,24514.70,31192.04,1
15,5,h265smart,4,100,7,50,70.93045,3.242685,324.2685,12257.35,15596.02,1
15,5,h265smart,4,100,30,100,70.93045,3.242685,324.2685,105063.0,133680.2,1
15,5,h265smart,4,100,30,50,70.93045,3.242685,324.2685,52531.50,66840.09,1
15,5,h265smart,4,100,60,100,70.93045,3.242685,324.2685,210126.0,267360.4,1
15,5,h265smart,4,100,60,50,70.93045,3.242685,324.2685,105063.0,133680.2,1
15,5,h265smart,4,100,90,100,70.93045,3.242685,324.2685,315189.0,401040.5,2
15,5,h265smart,4,100,90,50,70.93045,3.242685,324.2685,157594.5,200520.3,1
15,5,h265smart,5,0,7,100,99.30263,4.539759,453.9759,0.000000,0.000000,1
15,5,h265smart,5,0,7,50,99.30263,4.539759,453.9759,0.000000,0.000000,1
15,5,h265smart,5,0,30,100,99.30263,4.539759,453.9759,0.000000,0.000000,1
15,5,h265smart,5,0,30,50,99.30263,4.539759,453.9759,0.000000,0.000000,1
15,5,h265smart,5,0,60,100,99.30263,4.539759,453.9759,0.000000,0.000000,1
15,5,h265smart,5,0,60,50,99.30263,4.539759,453.9759,0.000000,0.000000,1
15,5,h265smart,5,0,90,100,99.30263,4.539759,453.9759,0.000000,0.000000,1
15,5,h265smart,5,0,90,50,99.30263,4.539759,453.9759,0.000000,0.000000,1
15,5,h265smart,5,25,7,100,99.30263,4.539759,453.9759,8580.145,10917.21,1
15,5,h265smart,5,25,7,50,99.30263,4.539759,453.9759,4290.072,5458.607,1
15,5,h265smart,5,25,30,100,99.30263,4.539759,453.9759,36772.05,46788.06,1
15,5,h265smart,5,25,30,50,99.30263,4.539759,453.9759,18386.02,23394.03,1
15,5,h265smart,5,25,60,100,99.30263,4.539759,453.9759,73544.10,93576.13,1
15,5,h265smart,5,25,60,50,99.30263,4.539759,453.9759,36772.05,46788.06,1
15,5,h265smart,5,25,90,100,99.30263,4.539759,453.9759,110316.1,140364.2,1
15,5,h265smart,5,25,90,50,99.30263,4.539759,453.9759,55158.07,70182.09,1
15,5,h265smart,5,50,7,100,99.30263,4.539759,453.9759,17160.29,21834.43,1
15,5,h265smart,5,50,7,50,99.30263,4.539759,453.9759,8580.145,10917.21,1
15,5,h265smart,5,50,30,100,99.30263,4.539759,453.9759,73544.10,93576.13,1
15,5,h265smart,5,50,30,50,99.30263,4.539759,453.9759,36772.05,46788.06,1
15,5,h265smart,5,50,60,100,99.30263,4.539759,453.9759,147088.2,187152.3,1
15,5,h265smart,5,50,60,50,99.30263,4.539759,453.9759,73544.10,93576.13,1
15,5,h265smart,5,50,90,100,99.30263,4.539759,453.9759,220632.3,280728.4,2
15,5,h265smart,5,50,90,50,99.30263,4.539759,453.9759,110316.1,140364.2,1
15,5,h265smart,5,75,7,100,99.30263,4.539759,453.9759,25740.43,32751.64,1
15,5,h265smart,5,75,7,50,99.30263,4.539759,453.9759,12870.22,16375.82,1
15,5,h265smart,5,75,30,100,99.30263,4.539759,453.9759,110316.1,140364.2,1
15,5,h265smart,5,75,30,50,99.30263,4.539759,453.9759,55158.07,70182.09,1
15,5,h265smart,5,75,60,100,99.30263,4.539759,453.9759,220632.3,280728.4,2
15,5,h265smart,5,75,60,50,99.30263,4.539759,453.9759,110316.1,140364.2,1
15,5,h265smart,5,75,90,100,99.30263,4.539759,453.9759,330948.4,421092.6,2
15,5,h265smart,5,75,90,50,99.30263,4.539759,453.9759,165474.2,210546.3,1
15,5,h265smart,5,100,7,100,99.30263,4.539759,453.9759,34320.58,43668.86,1
15,5,h265smart,5,100,7,50,99.30263,4.539759,453.9759,17160.29,21834.43,1
15,5,h265smart,5,100,30,100,99.30263,4.539759,453.9759,147088.2,187152.3,1
15,5,h265smart,5,100,30,50,99.30263,4.539759,453.9759,73544.10,93576.13,1
15,5,h265smart,5,100,60,100,99.30263,4.539759,453.9759,294176.4,374304.5,2
15,5,h265smart,5,100,60,50,99.30263,4.539759,453.9759,147088.2,187152.3,1
15,5,h265smart,5,100,90,100,99.30263,4.539759,453.9759,441264.6,561456.8,3
15,5,h265smart,5,100,90,50,99.30263,4.539759,453.9759,220632.3,280728.4,2
15,10,h265,0,0,7,100,17.73261,1.512766,151.2766,0.000000,0.000000,1
15,10,h265,0,0,7,50,17.73261,1.512766,151.2766,0.000000,0.000000,1
15,10,h265,0,0,30,100,17.73261,1.512766,151.2766,0.000000,0.000000,1
15,10,h265,0,0,30,50,17.73261,1.512766,151.2766,0.000000,0.000000,1
15,10,h265,0,0,60,100,17.73261,1.512766,151.2766,0.000000,0.000000,1
15,10,h265,0,0,60,50,17.73261,1.512766,151.2766,0.000000,0.000000,1
15,10,h265,0,0,90,100,17.73261,1.512766,151.2766,0.000000,0.000000,1
15,10,h265,0,0,90,50,17.73261,1.512766,151.2766,0.000000,0.000000,1
15,10,h265,0,25,7,100,17.73261,1.512766,151.2766,2859.128,3637.901,1
15,10,h265,0,25,7,50,17.73261,1.512766,151.2766,1429.564,1818.950,1
15,10,h265,0,25,30,100,17.73261,1.512766,151.2766,12253.41,15591.00,1
15,10,h265,0,25,30,50,17.73261,1.512766,151.2766,6126.703,7795.501,1
15,10,h265,0,25,60,100,17.73261,1.512766,151.2766,24506.81,31182.00,1
15,10,h265,0,25,60,50,17.73261,1.512766,151.2766,12253.41,15591.00,1
15,10,h265,0,25,90,100,17.73261,1.512766,151.2766,36760.22,46773.01,1
15,10,h265,0,25,90,50,17.73261,1.512766,151.2766,18380.11,23386.50,1
15,10,h265,0,50,7,100,17.73261,1.512766,151.2766,5718.256,7275.801,1
15,10,h265,0,50,7,50,17.73261,1.512766,151.2766,2859.128,3637.901,1
15,10,h265,0,50,30,100,17.73261,1.512766,151.2766,24506.81,31182.00,1
15,10,h265,0,50,30,50,17.73261,1.512766,151.2766,12253.41,15591.00,1
15,10,h265,0,50,60,100,17.73261,1.512766,151.2766,49013.62,62364.01,1
15,10,h265,0,50,60,50,17.73261,1.512766,151.2766,24506.81,31182.00,1
15,10,h265,0,50,90,100,17.73261,1.512766,151.2766,73520.43,93546.01,1
15,10,h265,0,50,90,50,17.73261,1.512766,151.2766,36760.22,46773.01,1
15,10,h265,0,75,7,100,17.73261,1.512766,151.2766,8577.384,10913.70,1
15,10,h265,0,75,7,50,17.73261,1.512766,151.2766,4288.692,5456.851,1
15,10,h265,0,75,30,100,17.73261,1.512766,151.2766,36760.22,46773.01,1
15,10,h265,0,75,30,50,17.73261,1.512766,151.2766,18380.11,23386.50,1
15,10,h265,0,75,60,100,17.73261,1.512766,151.2766,73520.43,93546.01,1
15,10,h265,0,75,60,50,17.73261,1.512766,151.2766,36760.22,46773.01,1
15,10,h265,0,75,90,100,17.73261,1.512766,151.2766,110280.6,140319.0,1
15,10,h265,0,75,90,50,17.73261,1.512766,151.2766,55140.32,70159.51,1
15,10,h265,0,100,7,100,17.73261,1.512766,151.2766,11436.51,14551.60,1
15,10,h265,0,100,7,50,17.73261,1.512766,151.2766,5718.256,7275.801,1
15,10,h265,0,100,30,100,17.73261,1.512766,151.2766,49013.62,62364.01,1
15,10,h265,0,100,30,50,17.73261,1.512766,151.2766,24506.81,31182.00,1
15,10,h265,0,100,60,100,17.73261,1.512766,151.2766,98027.24,124728.0,1
15,10,h265,0,100,60,50,17.73261,1.512766,151.2766,49013.62,62364.01,1
15,10,h265,0,100,90,100,17.73261,1.512766,151.2766,147040.9,187092.0,1
15,10,h265,0,100,90,50,17.73261,1.512766,151.2766,73520.43,93546.01,1
15,10,h265,1,0,7,100,26.59892,2.269149,226.9149,0.000000,0.000000,1
15,10,h265,1,0,7,50,26.59892,2.269149,226.9149,0.000000,0.000000,1
15,10,h265,1,0,30,100,26.59892,2.269149,226.9149,0.000000,0.000000,1
15,10,h265,1,0,30,50,26.59892,2.269149,226.9149,0.000000,0.000000,1
15,10,h265,1,0,60,100,26.59892,2.269149,226.9149,0.000000,0.000000,1
15,10,h265,1,0,60,50,26.59892,2.269149,226.9149,0.000000,0.000000,1
15,10,h265,1,0,90,100,26.59892,2.269149,226.9149,0.000000,0.000000,1
15,10,h265,1,0,90,50,26.59892,2.269149,226.9149,0.000000,0.000000,1
15,10,h265,1,25,7,100,26.59892,2.269149,226.9149,4288.692,5456.851,1
15,10,h265,1,25,7,50,26.59892,2.269149,226.9149,2144.346,2728.425,1
15,10,h265,1,25,30,100,26.59892,2.269149,226.9149,18380.11,23386.50,1
15,10,h265,1,25,30,50,26.59892,2.269149,226.9149,9190.054,11693.25,1
15,10,h265,1,25,60,100,26.59892,2.269149,226.9149,36760.22,46773.01,1
15,10,h265,1,25,60,50,26.59892,2.269149,226.9149,18380.11,23386.50,1
15,10,h265,1,25,90,100,26.59892,2.269149,226.9149,55140.32,70159.51,1
15,10,h265,1,25,90,50,26.59892,2.269149,226.9149,27570.16,35079.75,1
15,10,h265,1,50,7,100,26.59892,2.269149,226.9149,8577.384,10913.70,1
15,10,h265,1,50,7,50,26.59892,2.269149,226.9149,4288.692,5456.851,1
15,10,h265,1,50,30,100,26.59892,2.269149,226.9149,36760.22,46773.01,1
15,10,h265,1,50,30,50,26.59892,2.269149,226.9149,18380.11,23386.50,1
15,10,h265,1,50,60,100,26.59892,2.269149,226.9149,73520.43,93546.01,1
15,10,h265,1,50,60,50,26.59892,2.269149,226.9149,36760.22,46773.01,1
15,10,h265,1,50,90,100,26.59892,2.269149,226.9149,110280.6,140319.0,1
15,10,h265,1,50,90,50,26.59892,2.269149,226.9149,55140.32,70159.51,1
15,10,h265,1,75,7,100,26.59892,2.269149,226.9149,12866.08,16370.55,1
15,10,h265,1,75,7,50,26.59892,2.269149,226.9149,6433.038,8185.276,1
15,10,h265,1,75,30,100,26.59892,2.269149,226.9149,55140.32,70159.51,1
15,10,h265,1,75,30,50,26.59892,2.269149,226.9149,27570.16,35079.75,1
15,10,h265,1,75,60,100,26.59892,2.269149,226.9149,110280.6,140319.0,1
15,10,h265,1,75,60,50,26.59892,2.269149,226.9149,55140.32,70159.51,1
15,10,h265,1,75,90,100,26.59892,2.269149,226.9149,165421.0,210478.5,1
15,10,h265,1,75,90,50,26.59892,2.269149,226.9149,82710.48,105239.3,1
15,10,h265,1,100,7,100,26.59892,2.269149,226.9149,17154.77,21827.40,1
15,10,h265,1,100,7,50,26.59892,2.269149,226.9149,8577.384,10913.70,1
15,10,h265,1,100,30,100,26.59892,2.269149,226.9149,73520.43,93546.01,1
15,10,h265,1,100,30,50,26.59892,2.269149,226.9149,36760.22,46773.01,1
15,10,h265,1,100,60,100,26.59892,2.269149,226.9149,147040.9,187092.0,1
15,10,h265,1,100,60,50,26.59892,2.269149,226.9149,73520.43,93546.01,1
15,10,h265,1,100,90,100,26.59892,2.269149,226.9149,220561.3,280638.0,2
15,10,h265,1,100,90,50,26.59892,2.269149,226.9149,110280.6,140319.0,1
15,10,h265,2,0,7,100,39.89838,3.403724,340.3724,0.000000,0.000000,1
15,10,h265,2,0,7,50,39.89838,3.403724,340.3724,0.000000,0.000000,1
15,10,h265,2,0,30,100,39.89838,3.403724,340.3724,0.000000,0.000000,1
15,10,h265,2,0,30,50,39.89838,3.403724,340.3724,0.000000,0.000000,1
15,10,h265,2,0,60,100,39.89838,3.403724,340.3724,0.000000,0.000000,1
15,10,h265,2,0,60,50,39.89838,3.403724,340.3724,0.000000,0.000000,1
15,10,h265,2,0,90,100,39.89838,3.403724,340.3724,0.000000,0.000000,1
15,10,h265,2,0,90,50,39.89838,3.403724,340.3724,0.000000,0.000000,1
15,10,h265,2,25,7,100,39.89838,3.403724,340.3724,6433.038,8185.276,1
15,10,h265,2,25,7,50,39.89838,3.403724,340.3724,3216.519,4092.638,1
15,10,h265,2,25,30,100,39.89838,3.403724,340.3724,27570.16,35079.75,1
15,10,h265,2,25,30,50,39.89838,3.403724,340.3724,13785.08,17539.88,1
15,10,h265,2,25,60,100,39.89838,3.403724,340.3724,55140.32,70159.51,1
15,10,h265,2,25,60,50,39.89838,3.403724,340.3724,27570.16,35079.75,1
15,10,h265,2,25,90,100,39.89838,3.403724,340.3724,82710.48,105239.3,1
15,10,h265,2,25,90,50,39.89838,3.403724,340.3724,41355.24,52619.63,1
15,10,h265,2,50,7,100,39.89838,3.403724,340.3724,12866.08,16370.55,1
15,10,h265,2,50,7,50,39.89838,3.403724,340.3724,6433.038,8185.276,1
15,10,h265,2,50,30,100,39.89838,3.403724,340.3724,55140.32,70159.51,1
15,10,h265,2,50,30,50,39.89838,3.403724,340.3724,27570.16,35079.75,1
15,10,h265,2,50,60,100,39.89838,3.403724,340.3724,110280.6,140319.0,1
15,10,h265,2,50,60,50,39.89838,3.403724,340.3724,55140.32,70159.51,1
15,10,h265,2,50,90,100,39.89838,3.403724,340.3724,165421.0,210478.5,1
15,10,h265,2,50,90,50,39.89838,3.403724,340.3724,82710.48,105239.3,1
15,10,h265,2,75,7,100,39.89838,3.403724,340.3724,19299.11,24555.83,1
15,10,h265,2,75,7,50,39.89838,3.403724,340.3724,9649.557,12277.91,1
15,10,h265,2,75,30,100,39.89838,3.403724,340.3724,82710.48,105239.3,1
15,10,h265,2,75,30,50,39.89838,3.403724,340.3724,41355.24,52619.63,1
15,10,h265,2,75,60,100,39.89838,3.403724,340.3724,165421.0,210478.5,1
15,10,h265,2,75,60,50,39.89838,3.403724,340.3724,82710.48,105239.3,1
15,10,h265,2,75,90,100,39.89838,3.403724,340.3724,248131.5,315717.8,2
15,10,h265,2,75,90,50,39.89838,3.403724,340.3724,124065.7,157858.9,1
15,10,h265,2,100,7,100,39.89838,3.403724,340.3724,25732.15,32741.10,1
15,10,h265,2,100,7,50,39.89838,3.403724,340.3724,12866.08,16370.55,1
15,10,h265,2,100,30,100,39.89838,3.403724,340.3724,110280.6,140319.0,1
15,10,h265,2,100,30,50,39.89838,3.403724,340.3724,55140.32,70159.51,1
15,10,h265,2,100,60,100,39.89838,3.403724,340.3724,220561.3,280638.0,2
15,10,h265,2,100,60,50,39.89838,3.403724,340.3724,110280.6,140319.0,1
15,10,h265,2,100,90,100,39.89838,3.403724,340.3724,330841.9,420957.1,2
15,10,h265,2,100,90,50,39.89838,3.403724,340.3724,165421.0,210478.5,1
15,10,h265,3,0,7,100,59.84756,5.105585,510.5585,0.000000,0.000000,1
15,10,h265,3,0,7,50,59.84756,5.105585,510.5585,0.000000,0.000000,1
15,10,h265,3,0,30,100,59.84756,5.105585,510.5585,0.000000,0.000000,1
15,10,h265,3,0,30,50,59.84756,5.105585,510.5585,0.000000,0.000000,1
15,10,h265,3,0,60,100,59.84756,5.105585,510.5585,0.000000,0.000000,1
15,10,h265,3,0,60,50,59.84756,5.105585,510.5585,0.000000,0.000000,1
15,10,h265,3,0,90,100,59.84756,5.105585,510.5585,0.000000,0.000000,1
15,10,h265,3,0,90,50,59.84756,5.105585,510.5585,0.000000,0.000000,1
15,10,h265,3,25,7,100,59.84756,5.105585,510.5585,9649.557,12277.91,1
15,10,h265,3,25,7,50,59.84756,5.105585,510.5585,4824.778,6138.957,1
15,10,h265,3,25,30,100,59.84756,5.105585,510.5585,41355.24,52619.63,1
15,10,h265,3,25,30,50,59.84756,5.105585,510.5585,20677.62,26309.82,1
15,10,h265,3,25,60,100,59.84756,5.105585,510.5585,82710.48,105239.3,1
15,10,h265,3,25,60,50,59.84756,5.105585,510.5585,41355.24,52619.63,1
15,10,h265,3,25,90,100,59.84756,5.105585,510.5585,124065.7,157858.9,1
15,10,h265,3,25,90,50,59.84756,5.105585,510.5585,62032.86,78929.45,1
15,10,h265,3,50,7,100,59.84756,5.105585,510.5585,19299.11,24555.83,1
15,10,h265,3,50,7,50,59.84756,5.105585,510.5585,9649.557,12277.91,1
15,10,h265,3,50,30,100,59.84756,5.105585,510.5585,82710.48,105239.3,1
15,10,h265,3,50,30,50,59.84756,5.105585,510.5585,41355.24,52619.63,1
15,10,h265,3,50,60,100,59.84756,5.105585,510.5585,165421.0,210478.5,1
15,10,h265,3,50,60,50,59.84756,5.105585,510.5585,82710.48,105239.3,1
15,10,h265,3,50,90,100,59.84756,5.105585,510.5585,248131.5,315717.8,2
15,10,h265,3,50,90,50,59.84756,5.105585,510.5585,124065.7,157858.9,1
15,10,h265,3,75,7,100,59.84756,5.105585,510.5585,28948.67,36833.74,1
15,10,h265,3,75,7,50,59.84756,5.105585,510.5585,14474.33,18416.87,1
15,10,h265,3,75,30,100,59.84756,5.105585,510.5585,124065.7,157858.9,1
15,10,h265,3,75,30,50,59.84756,5.105585,510.5585,62032.86,78929.45,1
15,10,h265,3,75,60,100,59.84756,5.105585,510.5585,248131.5,315717.8,2
15,10,h265,3,75,60,50,59.84756,5.105585,510.5585,124065.7,157858.9,1
15,10,h265,3,75,90,100,59.84756,5.105585,510.5585,372197.2,473576.7,2
15,10,h265,3,75,90,50,59.84756,5.105585,510.5585,186098.6,236788.3,1
15,10,h265,3,100,7,100,59.84756,5.105585,510.5585,38598.23,49111.66,1
15,10,h265,3,100,7,50,59.84756,5.105585,510.5585,19299.11,24555.83,1
15,10,h265,3,100,30,100,59.84756,5.105585,510.5585,165421.0,210478.5,1
15,10,h265,3,100,30,50,59.84756,5.105585,510.5585,82710.48,105239.3,1
15,10,h265,3,100,60,100,59.84756,5.105585,510.5585,330841.9,420957.1,2
15,10,h265,3,100,60,50,59.84756,5.105585,510.5585,165421.0,210478.5,1
15,10,h265,3,100,90,100,59.84756,5.105585,510.5585,496262.9,631435.6,3
15,10,h265,3,100,90,50,59.84756,5.105585,510.5585,248131.5,315717.8,2
15,10,h265,4,0,7,100,88.66306,7.563830,756.3830,0.000000,0.000000,1
15,10,h265,4,0,7,50,88.66306,7.563830,756.3830,0.000000,0.000000,1
15,10,h265,4,0,30,100,88.66306,7.563830,756.3830,0.000000,0.000000,1
15,10,h265,4,0,30,50,88.66306,7.563830,756.3830,0.000000,0.000000,1
15,10,h265,4,0,60,100,88.66306,7.563830,756.3830,0.000000,0.000000,1
15,10,h265,4,0,60,50,88.66306,7.563830,756.3830,0.000000,0.000000,1
15,10,h265,4,0,90,100,88.66306,7.563830,756.3830,0.000000,0.000000,1
15,10,h265,4,0,90,50,88.66306,7.563830,756.3830,0.000000,0.000000,1
15,10,h265,4,25,7,100,88.66306,7.563830,756.3830,14295.64,18189.50,1
15,10,h265,4,25,7,50,88.66306,7.563830,756.3830,7147.820,9094.751,1
15,10,h265,4,25,30,100,88.66306,7.563830,756.3830,61267.03,77955.01,1
15,10,h265,4,25,30,50,88.66306,7.563830,756.3830,30633.51,38977.51,1
15,10,h265,4,25,60,100,88.66306,7.563830,756.3830,122534.1,155910.0,1
15,10,h265,4,25,60,50,88.66306,7.563830,756.3830,61267.03,77955.01,1
15,10,h265,4,25,90,100,88.66306,7.563830,756.3830,183801.1,233865.0,1
15,10,h265,4,25,90,50,88.66306,7.563830,756.3830,91900.54,116932.5,1
15,10,h265,4,50,7,100,88.66306,7.563830,756.3830,28591.28,36379.01,1
15,10,h265,4,50,7,50,88.66306,7.563830,756.3830,14295.64,18189.50,1
15,10,h265,4,50,30,100,88.66306,7.563830,756.3830,122534.1,155910.0,1
15,10,h265,4,50,30,50,88.66306,7.563830,756.3830,61267.03,77955.01,1
15,10,h265,4,50,60,100,88.66306,7.563830,756.3830,245068.1,311820.0,2
15,10,h265,4,50,60,50,88.66306,7.563830,756.3830,122534.1,155910.0,1
15,10,h265,4,50,90,100,88.66306,7.563830,756.3830,367602.2,467730.1,2
15,10,h265,4,50,90,50,88.66306,7.563830,756.3830,183801.1,233865.0,1
15,10,h265,4,75,7,100,88.66306,7.563830,756.3830,42886.92,54568.51,1
15,10,h265,4,75,7,50,88.66306,7.563830,756.3830,21443.46,27284.25,1
15,10,h265,4,75,30,100,88.66306,7.563830,756.3830,183801.1,233865.0,1
15,10,h265,4,75,30,50,88.66306,7.563830,756.3830,91900.54,116932.5,1
15,10,h265,4,75,60,100,88.66306,7.563830,756.3830,367602.2,467730.1,2
15,10,h265,4,75,60,50,88.66306,7.563830,756.3830,183801.1,233865.0,1
15,10,h265,4,75,90,100,88.66306,7.563830,756.3830,551403.2,701595.1,3
15,10,h265,4,75,90,50,88.66306,7.563830,756.3830,275701.6,350797.5,2
15,10,h265,4,100,7,100,88.66306,7.563830,756.3830,57182.56,72758.01,1
15,10,h265,4,100,7,50,88.66306,7.563830,756.3830,28591.28,36379.01,1
15,10,h265,4,100,30,100,88.66306,7.563830,756.3830,245068.1,311820.0,2
15,10,h265,4,100,30,50,88.66306,7.563830,756.3830,122534.1,155910.0,1
15,10,h265,4,100,60,100,88.66306,7.563830,756.3830,490136.2,623640.1,3
15,10,h265,4,100,60,50,88.66306,7.563830,756.3830,245068.1,311820.0,2
15,10,h265,4,100,90,100,88.66306,7.563830,756.3830,735204.3,935460.1,4
15,10,h265,4,100,90,50,88.66306,7.563830,756.3830,367602.2,467730.1,2
15,10,h265,5,0,7,100,124.1283,10.58936,1058.936,0.000000,0.000000,1
15,10,h265,5,0,7,50,124.1283,10.58936,1058.936,0.000000,0.000000,1
15,10,h265,5,0,30,100,124.1283,10.58936,1058.936,0.000000,0.000000,1
15,10,h265,5,0,30,50,124.1283,10.58936,1058.936,0.000000,0.000000,1
15,10,h265,5,0,60,100,124.1283,10.58936,1058.936,0.000000,0.000000,1
15,10,h265,5,0,60,50,124.1283,10.58936,1058.936,0.000000,0.000000,1
15,10,h265,5,0,90,100,124.1283,10.58936,1058.936,0.000000,0.000000,1
15,10,h265,5,0,90,50,124.1283,10.58936,1058.936,0.000000,0.000000,1
15,10,h265,5,25,7,100,124.1283,10.58936,1058.936,20013.90,25465.30,1
15,10,h265,5,25,7,50,124.1283,10.58936,1058.936,10006.95,12732.65,1
15,10,h265,5,25,30,100,124.1283,10.58936,1058.936,85773.84,109137.0,1
15,10,h265,5,25,30,50,124.1283,10.58936,1058.936,42886.92,54568.51,1
15,10,h265,5,25,60,100,124.1283,10.58936,1058.936,171547.7,218274.0,1
15,10,h265,5,25,60,50,124.1283,10.58936,1058.936,85773.84,109137.0,1
15,10,h265,5,25,90,100,124.1283,10.58936,1058.936,257321.5,327411.0,2
15,10,h265,5,25,90,50,124.1283,10.58936,1058.936,128660.8,163705.5,1
15,10,h265,5,50,7,100,124.1283,10.58936,1058.936,40027.79,50930.61,1
15,10,h265,5,50,7,50,124.1283,10.58936,1058.936,20013.90,25465.30,1
15,10,h265,5,50,30,100,124.1283,10.58936,1058.936,171547.7,218274.0,1
15,10,h265,5,50,30,50,124.1283,10.58936,1058.936,85773.84,109137.0,1
15,10,h265,5,50,60,100,124.1283,10.58936,1058.936,343095.3,436548.1,2
15,10,h265,5,50,60,50,124.1283,10.58936,1058.936,171547.7,218274.0,1
15,10,h265,5,50,90,100,124.1283,10.58936,1058.936,514643.0,654822.1,3
15,10,h265,5,50,90,50,124.1283,10.58936,1058.936,257321.5,327411.0,2
15,10,h265,5,75,7,100,124.1283,10.58936,1058.936,60041.69,76395.91,1
15,10,h265,5,75,7,50,124.1283,10.58936,1058.936,30020.84,38197.96,1
15,10,h265,5,75,30,100,124.1283,10.58936,1058.936,257321.5,327411.0,2
15,10,h265,5,75,30,50,124.1283,10.58936,1058.936,128660.8,163705.5,1
15,10,h265,5,75,60,100,124.1283,10.58936,1058.936,514643.0,654822.1,3
15,10,h265,5,75,60,50,124.1283,10.58936,1058.936,257321.5,327411.0,2
15,10,h265,5,75,90,100,124.1283,10.58936,1058.936,771964.5,982233.1,4
15,10,h265,5,75,90,50,124.1283,10.58936,1058.936,385982.3,491116.6,2
15,10,h265,5,100,7,100,124.1283,10.58936,1058.936,80055.58,101861.2,1
15,10,h265,5,100,7,50,124.1283,10.58936,1058.936,40027.79,50930.61,1
15,10,h265,5,100,30,100,124.1283,10.58936,1058.936,343095.3,436548.1,2
15,10,h265,5,100,30,50,124.1283,10.58936,1058.936,171547.7,218274.0,1
